F10,F11,F13,F14,F1,F2,F3,F4,F9,IATA,ICAO,Latitude,Longtitude,Number of Records,timezone
1,E,airport,OurAirports,718,Kramfors Sollefteå Airport,Kramfors,Sweden,34,KRF,ESNK,63.048599243,17.768899918,1,Europe/Stockholm
1,E,airport,OurAirports,719,Lycksele Airport,Lycksele,Sweden,705,LYC,ESNL,64.548301697,18.716199875,1,Europe/Stockholm
1,E,airport,OurAirports,720,Optand Airport,Optand,Sweden,1236,\N,ESNM,63.128601074,14.802800179,1,Europe/Stockholm
1,E,airport,OurAirports,721,Sundsvall-Härnösand Airport,Sundsvall,Sweden,16,SDL,ESNN,62.52809906,17.443899155,1,Europe/Stockholm
1,E,airport,OurAirports,722,Örnsköldsvik Airport,Ornskoldsvik,Sweden,354,OER,ESNO,63.408298492,18.989999771,1,Europe/Stockholm
1,E,airport,OurAirports,723,Piteå Airport,Pitea,Sweden,43,\N,ESNP,65.398300171,21.260799408,1,Europe/Stockholm
1,E,airport,OurAirports,724,Kiruna Airport,Kiruna,Sweden,1508,KRN,ESNQ,67.821998596,20.336799622,1,Europe/Stockholm
1,E,airport,OurAirports,725,Orsa Airport,Orsa,Sweden,683,\N,ESNR,61.189998627,14.712599754,1,Europe/Stockholm
1,E,airport,OurAirports,726,Skellefteå Airport,Skelleftea,Sweden,157,SFT,ESNS,64.624801636,21.076900482,1,Europe/Stockholm
1,E,airport,OurAirports,727,Sättna Airport,Sattna,Sweden,886,\N,ESNT,62.4814,17.002899,1,Europe/Stockholm
1,E,airport,OurAirports,728,Umeå Airport,Umea,Sweden,24,UME,ESNU,63.791801453,20.282800674,1,Europe/Stockholm
1,E,airport,OurAirports,729,Vilhelmina Airport,Vilhelmina,Sweden,1140,VHM,ESNV,64.579101563,16.833599091,1,Europe/Stockholm
1,E,airport,OurAirports,730,Arvidsjaur Airport,Arvidsjaur,Sweden,1245,AJR,ESNX,65.590301514,19.281900406,1,Europe/Stockholm
1,E,airport,OurAirports,731,Örebro Airport,Orebro,Sweden,188,ORB,ESOE,59.223701477,15.038000107,1,Europe/Stockholm
1,E,airport,OurAirports,733,Stockholm Västerås Airport,Vasteras,Sweden,21,VST,ESOW,59.589401245,16.633600235,1,Europe/Stockholm
1,E,airport,OurAirports,734,Luleå Airport,Lulea,Sweden,65,LLA,ESPA,65.543800354,22.121999741,1,Europe/Stockholm
1,E,airport,OurAirports,735,Vidsel Air Base,Vidsel,Sweden,597,\N,ESPE,65.875297546,20.149900436,1,Europe/Stockholm
1,E,airport,OurAirports,736,Arboga Airport,Arboga,Sweden,33,\N,ESQO,59.386600494,15.924099922,1,Europe/Stockholm
1,E,airport,OurAirports,737,Stockholm-Arlanda Airport,Stockholm,Sweden,137,ARN,ESSA,59.651901245,17.918600082,1,Europe/Stockholm
1,E,airport,OurAirports,738,Stockholm-Bromma Airport,Stockholm,Sweden,47,BMA,ESSB,59.354400635,17.941699982,1,Europe/Stockholm
1,E,airport,OurAirports,739,Borlange Airport,Borlange,Sweden,503,BLE,ESSD,60.422000885,15.515199661,1,Europe/Stockholm
1,E,airport,OurAirports,740,Hultsfred Airport,Hultsfred,Sweden,366,HLF,ESSF,57.525798798,15.823300362,1,Europe/Stockholm
1,E,airport,OurAirports,741,Gävle Sandviken Airport,Gavle,Sweden,224,GVX,ESSK,60.593299866,16.951400757,1,Europe/Stockholm
1,E,airport,OurAirports,742,Linköping City Airport,Linkoeping,Sweden,172,LPI,ESSL,58.406200409,15.680500031,1,Europe/Stockholm
1,E,airport,OurAirports,743,Norrköping Airport,Norrkoeping,Sweden,32,NRK,ESSP,58.586299896,16.250600815,1,Europe/Stockholm
1,E,airport,OurAirports,745,Eskilstuna Airport,Eskilstuna,Sweden,139,\N,ESSU,59.351100922,16.708400726,1,Europe/Stockholm
1,E,airport,OurAirports,746,Visby Airport,Visby,Sweden,164,VBY,ESSV,57.662799835,18.346200943,1,Europe/Stockholm
1,E,airport,OurAirports,748,Kalixfors Airport,Kalixfors,Sweden,1549,\N,ESUK,67.764801025,20.257200241,1,Europe/Stockholm
1,E,airport,OurAirports,750,Spangdahlem Air Base,Spangdahlem,Germany,1197,SPM,ETAD,49.972698212,6.692500114,1,Europe/Berlin
1,E,airport,OurAirports,751,Ramstein Air Base,Ramstein,Germany,776,RMS,ETAR,49.436901093,7.600279808,1,Europe/Berlin
1,E,airport,OurAirports,753,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,980,GHF,ETEU,49.648101807,9.966489792,1,Europe/Berlin
1,E,airport,OurAirports,754,Bückeburg Air Base,Brueckeburg,Germany,230,\N,ETHB,52.2785,9.08217,1,Europe/Berlin
1,E,airport,OurAirports,755,Celle Airport,Celle,Germany,129,ZCN,ETHC,52.591201782,10.022100449,1,Europe/Berlin
1,E,airport,OurAirports,756,Rheine Bentlage Air Base,Rheine-brentlange,Germany,129,\N,ETHE,52.291199,7.387,1,Europe/Berlin
1,E,airport,OurAirports,757,Fritzlar Airport,Fritzlar,Germany,1345,\N,ETHF,51.1146,9.286,1,Europe/Berlin
1,E,airport,OurAirports,758,Laupheim Air Base,Laupheim,Germany,1766,\N,ETHL,48.220299,9.91002,1,Europe/Berlin
1,E,airport,OurAirports,759,Mendig Airport,Mendig,Germany,597,\N,ETHM,50.366001129,7.315330029,1,Europe/Berlin
1,E,airport,OurAirports,760,Niederstetten Army Air Base,Niederstetten,Germany,1339,\N,ETHN,49.391945,9.958889,1,Europe/Berlin
1,E,airport,OurAirports,761,Roth Airport,Roth,Germany,1268,\N,ETHR,49.217498779,11.100199699,1,Europe/Berlin
1,E,airport,OurAirports,762,Fassberg Air Base,Fassberg,Germany,245,\N,ETHS,52.919399,10.185827,1,Europe/Berlin
1,E,airport,OurAirports,763,Grafenwohr Army Air Field,Grafenwoehr,Germany,1363,\N,ETIC,49.698699951,11.940199852,1,Europe/Berlin
1,E,airport,OurAirports,764,Hanau Army Air Field,Hanau,Germany,368,ZNF,ETID,50.169201,8.96159,1,Europe/Berlin
1,E,airport,OurAirports,765,Hohenfels Army Air Field,Hohenfels,Germany,1455,\N,ETIH,49.218101501,11.836099625,1,Europe/Berlin
1,E,airport,OurAirports,766,Kitzingen Army Air Field,Kitzingen,Germany,689,\N,ETIN,49.743099213,10.20059967,1,Europe/Berlin
1,E,airport,OurAirports,767,Nordholz Naval Airbase,Nordholz,Germany,74,\N,ETMN,53.767700195,8.658499718,1,Europe/Berlin
1,E,airport,OurAirports,768,Diepholz Air Base,Diepholz,Germany,128,\N,ETND,52.585556,8.342222,1,Europe/Berlin
1,E,airport,OurAirports,769,Geilenkirchen Air Base,Geilenkirchen,Germany,296,GKE,ETNG,50.9608,6.04242,1,Europe/Berlin
1,E,airport,OurAirports,770,Hohn Airport,Hohn,Germany,39,\N,ETNH,54.312198639,9.538169861,1,Europe/Berlin
1,E,airport,OurAirports,771,Jever Air Base,Jever,Germany,24,\N,ETNJ,53.533501,7.88867,1,Europe/Berlin
1,E,airport,OurAirports,772,Rostock-Laage Airport,Laage,Germany,138,RLG,ETNL,53.918201446,12.278300285,1,Europe/Berlin
1,E,airport,OurAirports,773,Nörvenich Air Base,Noervenich,Germany,386,\N,ETNN,50.8312,6.65817,1,Europe/Berlin
1,E,airport,OurAirports,774,Schleswig Air Base,Schleswig,Germany,70,\N,ETNS,54.459301,9.51633,1,Europe/Berlin
1,E,airport,OurAirports,775,Wittmundhafen Airport,Wittmundhafen,Germany,26,\N,ETNT,53.547798157,7.667329788,1,Europe/Berlin
1,E,airport,OurAirports,777,Wunstorf Air Base,Wunstorf,Germany,187,\N,ETNW,52.457298,9.42717,1,Europe/Berlin
1,E,airport,OurAirports,778,Vilseck Army Air Field,Vilseck,Germany,1353,\N,ETOI,49.633598328,11.76720047,1,Europe/Berlin
1,E,airport,OurAirports,779,Coleman Army Air Field,Coleman,Germany,309,\N,ETOR,49.563598633,8.46339035,1,Europe/Berlin
1,E,airport,OurAirports,780,Wiesbaden Army Airfield,Wiesbaden,Germany,461,\N,ETOU,50.049800873,8.325400352,1,Europe/Berlin
1,E,airport,OurAirports,781,Landsberg Lech Air Base,Landsberg,Germany,2044,\N,ETSA,48.070599,10.906,1,Europe/Berlin
1,E,airport,OurAirports,782,Büchel Air Base,Buechel,Germany,1568,\N,ETSB,50.173801422,7.063330173,1,Europe/Berlin
1,E,airport,OurAirports,783,Erding Airport,Erding,Germany,1515,\N,ETSE,48.322299957,11.948699951,1,Europe/Berlin
1,E,airport,OurAirports,784,Fürstenfeldbruck Airport,Fuerstenfeldbruck,Germany,1703,FEL,ETSF,48.205554962,11.266943932,1,Europe/Berlin
1,E,airport,OurAirports,785,Holzdorf Air Base,Holzdorf,Germany,265,\N,ETSH,51.767799,13.1677,1,Europe/Berlin
1,E,airport,OurAirports,786,Ingolstadt Manching Airport,Ingolstadt,Germany,1202,IGS,ETSI,48.715698242,11.534000397,1,Europe/Berlin
1,E,airport,OurAirports,787,Lechfeld Airport,Lechfeld,Germany,1822,\N,ETSL,48.185501099,10.861200333,1,Europe/Berlin
1,E,airport,OurAirports,788,Neuburg AFB,Neuburg,Germany,1249,\N,ETSN,48.710999,11.2115,1,Europe/Berlin
1,E,airport,OurAirports,789,Gütersloh Air Base,Guetersloh,Germany,236,GUT,ETUO,51.922798,8.30633,1,Europe/Berlin
2,U,airport,OurAirports,790,Alexander Bay Airport,Alexander Bay,South Africa,98,ALJ,FAAB,-28.575000763,16.5333004,1,Africa/Johannesburg
2,U,airport,OurAirports,791,Aggeneys Airport,Aggeneys,South Africa,2648,AGZ,FAAG,-29.281799316,18.813899994,1,Africa/Johannesburg
2,U,airport,OurAirports,792,Brakpan Airport,Brakpan,South Africa,5300,\N,FABB,-26.238599777,28.301799774,1,Africa/Johannesburg
2,U,airport,OurAirports,793,Bisho Airport,Bisho,South Africa,1950,BIY,FABE,-32.897098541,27.279100418,1,Africa/Johannesburg
2,U,airport,OurAirports,794,Bram Fischer International Airport,Bloemfontein,South Africa,4458,BFN,FABL,-29.092699051,26.302400589,1,Africa/Johannesburg
2,U,airport,OurAirports,795,Bethlehem Airport,Bethlehem,South Africa,5561,\N,FABM,-28.248399735,28.336099625,1,Africa/Johannesburg
2,U,airport,OurAirports,796,Hendrik Potgieter Airport,Bothaville,South Africa,4236,\N,FABO,-27.366800308,26.629199982,1,Africa/Johannesburg
2,U,airport,OurAirports,797,Cape Town International Airport,Cape Town,South Africa,151,CPT,FACT,-33.964801788,18.601699829,1,Africa/Johannesburg
2,U,airport,OurAirports,798,Calvinia Airport,Calvinia,South Africa,3250,\N,FACV,-31.500299454,19.72590065,1,Africa/Johannesburg
2,U,airport,OurAirports,799,King Shaka International Airport,Durban,South Africa,295,DUR,FALE,-29.614444444,31.119722222,1,Africa/Johannesburg
2,U,airport,OurAirports,800,Ben Schoeman Airport,East London,South Africa,435,ELS,FAEL,-33.035598755,27.825899124,1,Africa/Johannesburg
2,U,airport,OurAirports,801,Ermelo Airport,Ermelo,South Africa,5700,\N,FAEO,-26.495599747,29.979799271,1,Africa/Johannesburg
2,U,airport,OurAirports,802,Ficksburg Sentraoes Airport,Ficksburg,South Africa,5315,\N,FAFB,-28.823099136,27.908899307,1,Africa/Johannesburg
2,U,airport,OurAirports,803,Grand Central Airport,Johannesburg,South Africa,5325,GCJ,FAGC,-25.986299515,28.140100479,1,Africa/Johannesburg
2,U,airport,OurAirports,804,George Airport,George,South Africa,648,GRJ,FAGG,-34.005599976,22.378900528,1,Africa/Johannesburg
2,U,airport,OurAirports,806,Graaff Reinet Airport,Graaff Reinet,South Africa,2604,\N,FAGR,-32.193599701,24.541400909,1,Africa/Johannesburg
2,U,airport,OurAirports,807,Grahamstown Airport,Grahamstown,South Africa,2135,\N,FAGT,-33.284698486,26.498100281,1,Africa/Johannesburg
2,U,airport,OurAirports,808,Greytown Airport,Greytown,South Africa,3531,\N,FAGY,-29.121999741,30.586700439,1,Africa/Johannesburg
2,U,airport,OurAirports,809,Harmony Airport,Harmony,South Africa,4399,\N,FAHA,-28.078699112,26.861200333,1,Africa/Johannesburg
2,U,airport,OurAirports,810,Harrismith Airport,Harrismith,South Africa,5585,\N,FAHR,-28.235099792,29.106199265,1,Africa/Johannesburg
2,U,airport,OurAirports,811,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,1743,HDS,FAHS,-24.368600845,31.048700333,1,Africa/Johannesburg
2,U,airport,OurAirports,812,Gariep Dam Airport,Hendrik Verwoerddam,South Africa,4176,\N,FAHV,-30.562200546,25.528299332,1,Africa/Johannesburg
2,U,airport,OurAirports,813,OR Tambo International Airport,Johannesburg,South Africa,5558,JNB,FAJS,-26.1392,28.246,1,Africa/Johannesburg
2,U,airport,OurAirports,814,P C Pelser Airport,Klerksdorp,South Africa,4444,\N,FAKD,-26.871099472,26.718000412,1,Africa/Johannesburg
2,U,airport,OurAirports,815,Kimberley Airport,Kimberley,South Africa,3950,KIM,FAKM,-28.802799225,24.765199661,1,Africa/Johannesburg
2,U,airport,OurAirports,816,Krugersdorp Airport,Krugersdorp,South Africa,5499,\N,FAKR,-26.08082592,27.725914955,1,Africa/Johannesburg
2,U,airport,OurAirports,817,Kroonstad Airport,Kroonstad,South Africa,4700,\N,FAKS,-27.660600662,27.315799713,1,Africa/Johannesburg
2,U,airport,OurAirports,818,Johan Pienaar Airport,Kuruman,South Africa,4382,KMH,FAKU,-27.456699371,23.411399841,1,Africa/Johannesburg
2,U,airport,OurAirports,819,Kleinsee Airport,Kleinsee,South Africa,270,KLZ,FAKZ,-29.688400269,17.093999863,1,Africa/Johannesburg
2,U,airport,OurAirports,820,Lanseria Airport,Johannesburg,South Africa,4517,HLA,FALA,-25.938499451,27.926099777,1,Africa/Johannesburg
2,U,airport,OurAirports,821,Lichtenburg Airport,Lichtenburg,South Africa,4875,\N,FALI,-26.175699234,26.18460083,1,Africa/Johannesburg
2,U,airport,OurAirports,822,Makhado Air Force Base Airport,Lambertsbaai,South Africa,3069,\N,FALM,-23.159900665,29.696500778,1,Africa/Johannesburg
2,U,airport,OurAirports,823,Langebaanweg Airport,Langebaanweg,South Africa,108,\N,FALW,-32.968898773,18.160299301,1,Africa/Johannesburg
2,U,airport,OurAirports,824,Ladysmith Airport,Ladysmith,South Africa,3548,LAY,FALY,-28.581699371,29.749700546,1,Africa/Johannesburg
2,U,airport,OurAirports,825,Middelburg Airport,Middelburg,South Africa,4886,\N,FAMB,-25.684799194,29.440200806,1,Africa/Johannesburg
2,U,airport,OurAirports,827,Margate Airport,Margate,South Africa,495,MGH,FAMG,-30.857400894,30.343000412,1,Africa/Johannesburg
2,U,airport,OurAirports,828,Marble Hall Airport,Marble Hall,South Africa,2980,\N,FAMI,-24.989099503,29.283100128,1,Africa/Johannesburg
2,U,airport,OurAirports,829,Majuba Power Station Airport,Majuba Power Station,South Africa,5600,\N,FAMJ,-27.079299927,29.778499603,1,Africa/Johannesburg
2,U,airport,OurAirports,831,Riverside Airport,Malalane,South Africa,1024,\N,FAMN,-25.430000305,31.576700211,1,Africa/Johannesburg
2,U,airport,OurAirports,832,Morningside Farm Airport,Musina,South Africa,4251,MEZ,FAMS,-25.704500198,26.909000397,1,Africa/Johannesburg
2,U,airport,OurAirports,833,Mkuze Airport,Mkuze,South Africa,400,\N,FAMU,-27.62610054,32.044300079,1,Africa/Johannesburg
2,U,airport,OurAirports,834,Newcastle Airport,Newcastle,South Africa,4074,NCS,FANC,-27.770599365,29.976900101,1,Africa/Johannesburg
2,U,airport,OurAirports,835,Nylstroom Airfield,Nylstroom,South Africa,3900,\N,FANY,-24.686100006,28.434900284,1,Africa/Johannesburg
2,U,airport,OurAirports,836,Overberg Airport,Overberg,South Africa,52,\N,FAOB,-34.554901123,20.250699997,1,Africa/Johannesburg
2,U,airport,OurAirports,837,Oudtshoorn Airport,Oudtshoorn,South Africa,1063,DUH,FAOH,-33.606998444,22.188999176,1,Africa/Johannesburg
2,U,airport,OurAirports,838,Port Elizabeth Airport,Port Elizabeth,South Africa,226,PLZ,FAPE,-33.984901428,25.617300034,1,Africa/Johannesburg
2,U,airport,OurAirports,839,Plettenberg Bay Airport,Plettenberg Bay,South Africa,465,\N,FAPG,-34.088160168,23.328723431,1,Africa/Johannesburg
2,U,airport,OurAirports,840,Hendrik Van Eck Airport,Phalaborwa,South Africa,1432,PHW,FAPH,-23.937200546,31.155399322,1,Africa/Johannesburg
2,U,airport,OurAirports,841,Pietersburg Municipal Airport,Polokwane,South Africa,4354,\N,FAPI,-23.926099777,29.484399796,1,Africa/Johannesburg
2,U,airport,OurAirports,842,Port St Johns Airport,Port Saint Johns,South Africa,1227,\N,FAPJ,-31.605899811,29.519800186,1,Africa/Johannesburg
2,U,airport,OurAirports,843,Pietermaritzburg Airport,Pietermaritzburg,South Africa,2423,PZB,FAPM,-29.649000168,30.398700714,1,Africa/Johannesburg
2,U,airport,OurAirports,844,Pilanesberg International Airport,Pilanesberg,South Africa,3412,NTY,FAPN,-25.333799362,27.173400879,1,Africa/Johannesburg
2,U,airport,OurAirports,845,Polokwane International Airport,Potgietersrus,South Africa,4076,PTG,FAPP,-23.845269,29.458615,1,Africa/Johannesburg
2,U,airport,OurAirports,846,Potchefstroom Airport,Potchefstroom,South Africa,4520,\N,FAPS,-26.670999527,27.081899643,1,Africa/Johannesburg
2,U,airport,OurAirports,847,Parys Airport,Parys,South Africa,4740,\N,FAPY,-26.889299393,27.503400803,1,Africa/Johannesburg
2,U,airport,OurAirports,848,Queenstown Airport,Queenstown,South Africa,3637,UTW,FAQT,-31.920200348,26.882200241,1,Africa/Johannesburg
2,U,airport,OurAirports,849,Richards Bay Airport,Richard's Bay,South Africa,109,RCB,FARB,-28.740999222,32.092098236,1,Africa/Johannesburg
2,U,airport,OurAirports,850,Rustenburg Airport,Rustenburg,South Africa,3700,\N,FARG,-25.644300461,27.271099091,1,Africa/Johannesburg
2,U,airport,OurAirports,851,Robertson Airport,Robertson,South Africa,640,ROD,FARS,-33.812198639,19.902799606,1,Africa/Johannesburg
2,U,airport,OurAirports,852,Springbok Airport,Springbok,South Africa,2690,SBU,FASB,-29.689300537,17.939599991,1,Africa/Johannesburg
2,U,airport,OurAirports,853,Secunda Airport,Secunda,South Africa,5250,\N,FASC,-26.52409935,29.170099258,1,Africa/Johannesburg
2,U,airport,OurAirports,854,Saldanha /Vredenburg Airport,Saldanha,South Africa,50,\N,FASD,-32.964099884,17.969299316,1,Africa/Johannesburg
2,U,airport,OurAirports,855,Springs Airfield,Springs,South Africa,5340,\N,FASI,-26.249400474,28.398271561,1,Africa/Johannesburg
2,U,airport,OurAirports,856,Swartkop Air Force Base,Swartkop,South Africa,4780,\N,FASK,-25.809700012,28.164600372,1,Africa/Johannesburg
2,U,airport,OurAirports,857,Sishen Airport,Sishen,South Africa,3848,SIS,FASS,-27.648599625,22.999300003,1,Africa/Johannesburg
2,U,airport,OurAirports,858,Hendrik Swellengrebel Airport,Swellendam,South Africa,407,\N,FASX,-34.0481987,20.474599838,1,Africa/Johannesburg
2,U,airport,OurAirports,859,Skukuza Airport,Skukuza,South Africa,1020,SZK,FASZ,-24.960899353,31.588699341,1,Africa/Johannesburg
2,U,airport,OurAirports,860,Tommys Field Airport,Tommy's Field,South Africa,4360,\N,FATF,-28.260000229,22.993200302,1,Africa/Johannesburg
2,U,airport,OurAirports,861,New Tempe Airport,Bloemfontein,South Africa,4547,\N,FATP,-29.032899857,26.157600403,1,Africa/Johannesburg
2,U,airport,OurAirports,862,Tutuka Power Station Airport,Tutuka,South Africa,5313,\N,FATT,-26.776599884,29.33880043,1,Africa/Johannesburg
2,U,airport,OurAirports,863,Tzaneen Airport,Tzaneen,South Africa,1914,LTA,FATZ,-23.824399948,30.329299927,1,Africa/Johannesburg
2,U,airport,OurAirports,864,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,1720,ULD,FAUL,-28.32060051,31.416500092,1,Africa/Johannesburg
2,U,airport,OurAirports,865,Pierre Van Ryneveld Airport,Upington,South Africa,2782,UTN,FAUP,-28.39909935,21.2602005,1,Africa/Johannesburg
2,U,airport,OurAirports,866,K. D. Matanzima Airport,Umtata,South Africa,2400,UTT,FAUT,-31.546363185,28.673355103,1,Africa/Johannesburg
2,U,airport,OurAirports,867,Vryburg Airport,Vryburg,South Africa,3920,VRU,FAVB,-26.982400894,24.72879982,1,Africa/Johannesburg
2,U,airport,OurAirports,868,Virginia Airport,Durban,South Africa,20,VIR,FAVG,-29.770599365,31.0583992,1,Africa/Johannesburg
2,U,airport,OurAirports,869,Vredendal Airport,Vredendal,South Africa,330,\N,FAVR,-31.641000748,18.544799805,1,Africa/Johannesburg
2,U,airport,OurAirports,870,Vereeniging Airport,Vereeniging,South Africa,4846,\N,FAVV,-26.566400528,27.960800171,1,Africa/Johannesburg
2,U,airport,OurAirports,871,Wonderboom Airport,Pretoria,South Africa,4095,PRY,FAWB,-25.6539,28.224199,1,Africa/Johannesburg
2,U,airport,OurAirports,872,Witbank Airport,Witbank,South Africa,5078,\N,FAWI,-25.832300186,29.191999435,1,Africa/Johannesburg
2,U,airport,OurAirports,873,Waterkloof Air Force Base,Waterkloof,South Africa,4940,\N,FAWK,-25.829999924,28.222499847,1,Africa/Johannesburg
2,U,airport,OurAirports,874,Welkom Airport,Welkom,South Africa,4421,WEL,FAWM,-27.996824511,26.663333893,1,Africa/Johannesburg
2,U,airport,OurAirports,875,Ysterplaat Air Force Base,Ysterplaat,South Africa,52,\N,FAYP,-33.90019989,18.498300552,1,Africa/Johannesburg
2,U,airport,OurAirports,876,Zeerust Airport,Zeerust,South Africa,4258,\N,FAZR,-25.599000931,26.042299271,1,Africa/Johannesburg
2,U,airport,OurAirports,877,Francistown Airport,Francistown,Botswana,3283,FRW,FBFT,-21.159599304,27.474500656,1,Africa/Gaborone
2,U,airport,OurAirports,878,Jwaneng Airport,Jwaneng,Botswana,3900,JWA,FBJW,-24.602300644,24.690999985,1,Africa/Gaborone
2,U,airport,OurAirports,879,Kasane Airport,Kasane,Botswana,3289,BBK,FBKE,-17.832899094,25.162399292,1,Africa/Gaborone
2,U,airport,OurAirports,880,Maun Airport,Maun,Botswana,3093,MUB,FBMN,-19.972600937,23.431100845,1,Africa/Gaborone
2,U,airport,OurAirports,881,Sir Seretse Khama International Airport,Gaberone,Botswana,3299,GBE,FBSK,-24.555200577,25.918199539,1,Africa/Gaborone
2,U,airport,OurAirports,882,Selebi Phikwe Airport,Selebi-phikwe,Botswana,2925,PKW,FBSP,-22.0583,27.8288,1,Africa/Gaborone
1,N,airport,OurAirports,883,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),1048,BZV,FCBB,-4.251699924,15.253000259,1,Africa/Brazzaville
1,N,airport,OurAirports,884,Owando Airport,Owando,Congo (Kinshasa),1214,FTX,FCOO,-0.531350017,15.950099945,1,Africa/Brazzaville
1,N,airport,OurAirports,885,Ouesso Airport,Ouesso,Congo (Kinshasa),1158,OUE,FCOU,1.615990043,16.037900925,1,Africa/Brazzaville
1,N,airport,OurAirports,886,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),55,PNR,FCPP,-4.816030025,11.886599541,1,Africa/Brazzaville
2,U,airport,OurAirports,887,Matsapha Airport,Manzini,Swaziland,2075,MTS,FDMS,-26.528999329,31.307500839,1,Africa/Mbabane
1,N,airport,OurAirports,888,Bangui M'Poko International Airport,Bangui,Central African Republic,1208,BGF,FEFF,4.398479939,18.518800735,1,Africa/Bangui
1,N,airport,OurAirports,889,Berbérati Airport,Berberati,Central African Republic,1929,BBT,FEFT,4.221580029,15.786399841,1,Africa/Bangui
